reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7c97b6fe-56fd-4875-b902-521cae125a9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ya gatau sii permainan nya hehe,5,0,,2025-11-24 15:37:48,,,
e0713392-f679-46c3-9edb-6409b7c8d51c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,games nya keren banget aku suka,5,0,,2025-11-24 14:36:12,,,
26d2b296-8557-453c-acbc-162618944eaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke untuk gamenya bagus pemandangan juga indah menurutku open world seperti ini aku sangat menyukainya tetapi sayang sekali saat mabar tidak ada voicenya aku harap hoyoverse bisa menambahkan fitur tersebut,5,0,,2025-11-24 13:57:37,,,
2ef0c828-de7d-409c-881a-a40b54bb9fae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali,4,0,,2025-11-24 13:50:48,,,
f18e7a73-de3e-4f7f-9acb-1706757bb63d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya saya sangat suka cerita menarik dan gameplay yang bagus,5,0,6.1.0_38157513_38357358,2025-11-24 10:48:59,,,6.1.0_38157513_38357358
9b1b5c27-6bf1-4b34-9bfa-5bda54880ce2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dapat Jean c1 anjir gua maunya arlecchino🗿🙏,1,1,6.1.0_38157513_38357358,2025-11-24 10:05:17,,,6.1.0_38157513_38357358
70875d83-830f-4239-b414-6f1ce0277431,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ak suka... tp terkadang jalannya membingungkan....,4,0,6.1.0_38157513_38357358,2025-11-24 08:25:49,,,6.1.0_38157513_38357358
86f26cbb-744b-4394-af11-94c745af0d14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,miliastra hapus aja lah menuhin storage doank gak guna banget. 5tahun main ini game tapi belum ada tombol skip dialog udah gitu story banyak bacotnya doank dan umumnya game pasti ada tombol skip dialog sihh.,1,47,6.1.0_38157513_38357358,2025-11-23 23:37:31,"Terima kasih atas dukungan Traveler untuk Genshin Impact. Kami menyambut setiap masukan yang berharga dari kalian. Jika Traveler memiliki saran atau masukan, jangan ragu untuk menghubungi kami melalui pelaporan masukan dalam game atau email.
",2023-04-08 16:04:28,6.1.0_38157513_38357358
52aa1fa5-9cb9-4e98-956a-7f7cfc809be3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus banget banget banget, kalau ada yang rating jelek berarti ga bisa main",5,0,3.2.0_10872902_11078128,2025-11-23 22:34:29,,,3.2.0_10872902_11078128
654678b5-cff5-4fe4-8a9e-aff3066fa93f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mana Tombol skip dan Anime Genshin yang di janjikan itu hah,1,1,6.1.0_38157513_38357358,2025-11-23 21:09:32,,,6.1.0_38157513_38357358
cb287850-3f86-4fd7-b9a8-11d8c054f874,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gem qiqir, janhgan d download guys..",1,1,2.3.0_4786731_4861639,2025-11-23 18:59:56,,,2.3.0_4786731_4861639
366abc87-7cf8-4596-b3db-b0b5916d05d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game ini masterpiece banggeeeettt, pantas dapat 🌟🌟🌟🌟🌟",5,0,6.1.0_38157513_38357358,2025-11-23 17:41:21,,,6.1.0_38157513_38357358
c2765bd3-922a-4b4e-9633-ff6d5d2e1860,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,grafik yang memakau dan story yang seru,5,0,,2025-11-23 17:15:37,,,
759683db-af69-420f-ba30-82e017455d6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kapan yahhh ada genshin impact versi lite 🙃,5,0,,2025-11-23 16:57:19,,,
83810d5c-2cf2-4d74-9581-7dfd8d22127d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan yg buruk, gk ada niat buat bantu playernya..",1,4,6.1.0_38157513_38357358,2025-11-23 15:59:15,,,6.1.0_38157513_38357358
264ce09b-7d39-43b9-9c54-8d5ce06cc501,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,6.1.0_38157513_38357358,2025-11-23 15:39:49,,,6.1.0_38157513_38357358
c3444e50-7dd6-4b9a-be37-7359bf9485ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,6.1.0_38157513_38357358,2025-11-23 15:21:08,,,6.1.0_38157513_38357358
a991d3ff-8124-4a34-8aea-a853972e6ed2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SERUU BGTT SUKAA, GA NGELAG SAMA SEKALI HEHE",5,0,6.1.0_38157513_38357358,2025-11-23 15:12:06,,,6.1.0_38157513_38357358
73f40ea7-b1e9-4b29-808e-de2a9204c7b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejauh ini menyenangkan 😊,5,0,6.1.0_38157513_38357358,2025-11-23 14:34:15,,,6.1.0_38157513_38357358
141faf3f-b89f-4049-a8cd-81ffa27070ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memberikan pengalaman seru dalam bermain,5,0,6.1.0_38157513_38357358,2025-11-23 14:01:14,,,6.1.0_38157513_38357358
5b735390-f306-4cc5-9da3-9e442114dc5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sedikit kikir, dialog suara sama gerakan mulut & badan nya ketinggalan mulu, tolong diperbaiki untuk kedepannya. tp gpp soalnya my waifu ada disini 😍😘❤(citlali❤❤😘😍😘)",4,0,6.1.0_38157513_38357358,2025-11-23 14:00:33,,,6.1.0_38157513_38357358
e32036a3-e1cd-452e-b5dd-766a34dcc900,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya baik makanya kasih buntu 5,5,0,6.1.0_38157513_38357358,2025-11-23 13:59:06,,,6.1.0_38157513_38357358
f0eea5b5-d05d-45c9-994d-603ee0955e3c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru gelo,5,0,6.1.0_38157513_38357358,2025-11-23 13:14:34,,,6.1.0_38157513_38357358
5e565e85-e904-4218-a802-f1b7c50bc74b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru jir🗿,5,0,6.1.0_38157513_38357358,2025-11-23 13:02:00,,,6.1.0_38157513_38357358
76d7b6fe-4ef0-41ba-a12a-a5cd2f7cacaf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game kikir, mending gausah download",1,2,6.1.0_38157513_38357358,2025-11-23 12:17:39,,,6.1.0_38157513_38357358
3ecec894-198b-4085-8892-ea55616ba6e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game jelek,1,1,,2025-11-23 11:47:26,,,
a449215f-05b8-41da-ab42-7692bceaee04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GAK ADA TOMBOL SKIP!!! SISA WAKTU SEHABIS KERJA ABIS CUMAN BUAT LIAT STORY QUEST!!! EKSPLORASI GK MAJU, BUILD KARAKTER GK MAJU GEGARA STORY QUEST GK BISA DI SKIP!!!",1,1,6.1.0_38157513_38357358,2025-11-23 11:39:52,,,6.1.0_38157513_38357358
69dd57f6-1203-42fc-b70d-8276deccffd8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sejauh ini game ini memang terus berkembang dan memberikan upgrade yang bagus, tapi seimbangkan antara perkembangan dan kestabilan game agar nyaman, semisal resin yang menjadi 200, mohon untuk dipersingkat pengisiannya menjadi 7.40 detik mungkin biar seimbang dan banyak hal lain seperti IT yang perlu minimal 18 karakter untuk bisa bermain, silahkan tambahkan fitur yang perlu syarat yang banyak tapi permudah juga untuk memenuhi syarat tersebut",4,26,6.1.0_38157513_38357358,2025-11-23 11:14:23,,,6.1.0_38157513_38357358
b8bfccd9-3957-4570-9458-7ae45af46c90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget ini gamenya tambah karakter lagi dong,5,0,6.1.0_38157513_38357358,2025-11-23 11:14:22,,,6.1.0_38157513_38357358
44b67b01-5b0e-467e-a3ef-d20d8d32ca9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"masuk ke miliastra wonderland bikin device saya langsung force close. mending ada opsi untuk menghapus nya daripada nambah ukuran memori, dan tambah berat.",1,0,4.7.0_23093867_23435602,2025-11-23 10:39:27,,,4.7.0_23093867_23435602
69c34ba1-faee-4207-b7cf-80b18dc8c308,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,6.1.0_38157513_38357358,2025-11-23 05:05:17,,,6.1.0_38157513_38357358
3482202e-6c5a-4a23-8988-50158422269b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus tpi tidak ramah untuk player f2p,5,0,,2025-11-23 04:34:31,,,
df15c8ec-71b2-425f-8b51-b7bcaf3e5d52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok untk android 16 malah keluar sendiri ya? padahal penyimpanan masih banyak dan sebelum update ke android 16 lancar² aja,2,0,,2025-11-23 03:53:16,,,
e19a8452-4246-4a52-a609-7d4441c58b3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MAU GANTI EMAIL AJAA SUSAHNYA MINTA AMPUNN UDH 2 BULAN GA BISA BISA!!!!!!!!!!!!,1,0,,2025-11-23 01:08:18,,,
88d49ee1-59a3-4ddf-9d2e-0d401ec05c85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bgt nih game buat tema anime mah kurangnya kikir bgt nih game gw udh abis 20.000 primogem buat gacha karakter masih aja belum dapet,4,0,5.1.0_27118081_27297621,2025-11-23 00:55:48,,,5.1.0_27118081_27297621
a628f8dd-d803-4f32-8338-201f2f5f8f5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah login sekarang dikit dikit coba lagi beberapa saat sampe seminggu tetap gitu aja bukan beberapa saat namanya itu,2,1,6.1.0_38157513_38357358,2025-11-23 00:28:19,,,6.1.0_38157513_38357358
19958a7a-98e3-45a2-8b34-3bb040b8ba9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku tidak bisa berkata apa² baguss,5,0,6.1.0_38157513_38357358,2025-11-22 23:40:56,,,6.1.0_38157513_38357358
18b6d55d-09ef-455b-80ea-bb6d693a6eb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yapping ngak kira kira reward secukupnya, semoga semakin sepi karena ngak akan ada newbie yg ada player lama pergi",1,2,6.1.0_38157513_38357358,2025-11-22 23:33:25,,,6.1.0_38157513_38357358
dbf740dc-d96b-4836-8d45-93e0fdccf82d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyakin tuh kikirnya. sampe player kecewa semua,1,0,6.1.0_38157513_38357358,2025-11-22 23:28:25,,,6.1.0_38157513_38357358
95969f54-e5d4-4928-a669-80b479baaf5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cantik banget itu genshin impact ada furina 🤩🤩🤩,5,0,,2025-11-22 23:00:26,,,
2fc5f88c-7a4b-4637-86f5-33c791593344,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah kebangetan banget, Admin tau kan kalo Quest disini tuh panjang jalan ceritanya, kalo sinyal drop sedikit, langsung ngulang dari awal, mana jalan ceritanya udah di tengah"", perasaan sebelum Update ngga kaya gini, sekarang jadi kaya gini, yapping nya lama kalo sinyal ilang yaudah wassalam, ngulang lagi dari awal, YAPPING lagi, kasih BINTANG 1 aja",1,6,6.1.0_38157513_38357358,2025-11-22 20:31:26,,,6.1.0_38157513_38357358
0c130e86-eeb6-463d-b741-5896599ce189,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,still remain as one of the best gacha game for me,5,0,6.1.0_38157513_38357358,2025-11-22 20:15:55,,,6.1.0_38157513_38357358
2e5e00ec-f451-45ad-a678-0c32811e727e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir,3,0,6.1.0_38157513_38357358,2025-11-22 20:03:59,,,6.1.0_38157513_38357358
15231a07-f59f-43f3-a7f5-4f3e72238d04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hanya kurang tombol skip,5,0,,2025-11-22 17:19:59,,,
459ab5e5-f4c0-4888-932b-7bbd6f73c6ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget kek hidup di game,5,0,,2025-11-22 16:53:59,,,
4cf8a616-65d1-401a-bfc1-4a493573e922,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GAME STERSSS,1,0,6.1.0_38157513_38357358,2025-11-22 16:53:54,,,6.1.0_38157513_38357358
9c82cb18-d94e-464d-8703-cd53be79c0b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini tuh grafik colorful banget jadi kek enak mandangin grafiknya + musiknya nyesuain tempat region beuhh gacor. Bagian yang paling gw suka itu. lore/misterius ceritanya archon quest.. yang paling bad hahaha memori nya hrs gede even though i was play game rpg more. Tapi genshin selalu jadi tempat tersendiri buat aku. Love genshin🤩,5,56,6.1.0_38157513_38357358,2025-11-22 15:58:53,,,6.1.0_38157513_38357358
06ba32b6-cf0a-4bb6-8a59-8b5c8bfc117f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gg boss,5,0,6.1.0_38157513_38357358,2025-11-22 15:21:16,,,6.1.0_38157513_38357358
e1b9d1e2-cab2-41e1-903a-665427e8ad81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,genshin udah ga kikir lagi coy😘,5,0,,2025-11-22 14:41:14,,,
41b69a71-92a8-4e5b-b849-edc5d2160054,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,genshin impact terancam di blokir di Indonesia jika tidak sesuai dengan IGRS(Indonesia Game Rating System),5,0,,2025-11-22 14:26:37,,,
6d54aea0-18dc-4ea7-a696-ac35c6681b5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"KENAPA GA ADA FITUR TRANFER DATA SERVER YA, SOALNYA SALAH MILIH SERVER DAN MALES NGULANG DARI AWAL, MANA GABISA MAIN SAMA TEMEN LAGI SOALNYA BEDA SERVER😭😭😭",1,0,6.1.0_38157513_38357358,2025-11-22 13:56:00,,,6.1.0_38157513_38357358
013813af-0e64-4d99-9afd-50d0ea9bf550,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berat juga tapi bagus gamenya,5,0,,2025-11-22 12:29:05,,,
ea0d4082-5cfb-423c-98a9-8f9d7813e9be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah bgt, gw dikasih nya sign Zhongli, bukanya sign arle, dih amit amit, cari Primo dimana lg gw",3,0,5.0.0_26041933_26161852,2025-11-22 12:22:03,,,5.0.0_26041933_26161852
55cc9ee7-0cf5-4709-85ee-6389a62c4002,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very cool jujur awal² main Masi blom ngerti ap ap,4,0,6.1.0_38157513_38357358,2025-11-22 11:20:15,,,6.1.0_38157513_38357358
8aa3741c-e760-4eac-8793-7c4213d9c11d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bansosnya banyakin woi, main berjam jam cuma dapet 500 primogem",5,0,6.1.0_38157513_38357358,2025-11-22 09:49:10,,,6.1.0_38157513_38357358
a9c67a0a-9055-4a14-a25e-ad76decd53f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buat lu developer genshin ya kalo bisa kasih pilihan voice download di awal loading screen biar gak download full data tapi voice inggris bawaan terus download voice lain harus pas in game ribet banget asli,2,2,6.1.0_38157513_38357358,2025-11-22 09:37:18,"Halo, Traveler! Mohon maaf atas ketidaknyamanannya. Demi menemukan penyebab masalah yang terjadi, Traveler diminta untuk mengirimkan masukan tentang informasi yang terkait kepada tim Layanan Pelanggan di dalam game atau melalui email. Kami akan memberikan jawaban yang terperinci untuk Traveler.",2022-11-24 21:16:26,6.1.0_38157513_38357358
797b4f85-a01c-4aca-93cf-d41fd41c5bff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus menarik sayangnya kendala sinyal dan harus memori super besar,1,0,1.0.0,2025-11-22 08:13:32,,,1.0.0
06d2ee3c-e8e5-4b26-a89c-69cd6e18ddda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku suka banget,5,0,,2025-11-22 08:12:59,,,
8487886c-2ae5-4242-96a1-18cb25c5746f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keren, kasih karakter bintang lima gratis untuk ku",5,0,6.1.0_38157513_38357358,2025-11-22 07:55:03,,,6.1.0_38157513_38357358
a8e6d387-12d1-405e-8647-63c23bbe86f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus tapi kenapa ga bisa masuk ke akun tertulis jaringan eror padahal jaringan lancar lancar aja,1,1,6.1.0_38157513_38357358,2025-11-22 06:56:17,,,6.1.0_38157513_38357358
b4af7bb5-f28c-49d4-8de7-d3c78154246b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,adain fitur skip story,3,0,6.1.0_38157513_38357358,2025-11-21 23:51:22,,,6.1.0_38157513_38357358
40c0284a-f500-4a5d-b0ed-5c207d074dd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,miliastra jadiin game berbeda. jangan disatuin. gak akan pernah mainin mode itu.,1,0,1.3.0_1825294_1872772,2025-11-21 23:15:20,,,1.3.0_1825294_1872772
66941696-6473-4ff2-a72d-d3a9704ec196,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sampah,1,0,6.1.0_38157513_38357358,2025-11-21 21:19:44,,,6.1.0_38157513_38357358
1eb78167-8712-4421-9df7-0da1ea469ab3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,chill game paling gw nikmati di mobile keindahan alam suara alam berasa ada di dunia nya,5,0,,2025-11-21 21:08:19,,,
61c83af0-5375-42d2-911b-17a1dfa0c0a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,6.1.0_38157513_38357358,2025-11-21 20:16:56,,,6.1.0_38157513_38357358
c78363ff-710f-42ec-b985-39d0fee16dfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍👍👍,5,0,6.1.0_38157513_38357358,2025-11-21 19:55:03,,,6.1.0_38157513_38357358
220e7b41-7c0d-44f1-b005-cfd314410858,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak Waifu. hehehehe :),5,0,6.1.0_38157513_38357358,2025-11-21 19:22:30,,,6.1.0_38157513_38357358
